Timestamp,q0,q1,q2,q3,gyroX,gyroY,gyroZ,accX,accY,accZ
1447550809502780000.00,0.02,0.04,-0.30,0.95,-0.02,0.00,0.01,-0.66,-0.07,9.82
1447550809522780000.00,0.02,0.04,-0.30,0.95,-0.01,0.01,0.03,-0.65,-0.05,9.85
1447550809542810000.00,0.02,0.04,-0.30,0.95,0.00,0.01,0.04,-0.66,-0.07,9.85
1447550809562780000.00,0.02,0.04,-0.30,0.95,0.00,0.01,0.05,-0.68,-0.06,9.84
1447550809582780000.00,0.02,0.04,-0.30,0.95,0.01,0.02,0.07,-0.70,-0.06,9.82
1447550809602750000.00,0.02,0.04,-0.30,0.95,0.01,0.03,0.09,-0.68,-0.03,9.81
1447550809622770000.00,0.02,0.04,-0.29,0.95,0.01,0.03,0.10,-0.67,-0.04,9.79
1447550809642810000.00,0.02,0.04,-0.29,0.95,0.02,0.03,0.12,-0.66,-0.04,9.81
1447550809662770000.00,0.02,0.04,-0.29,0.95,0.01,0.03,0.13,-0.66,-0.04,9.81
1447550809682790000.00,0.02,0.04,-0.29,0.95,0.02,0.03,0.13,-0.64,-0.04,9.79
1447550809702740000.00,0.02,0.05,-0.29,0.96,0.01,0.02,0.16,-0.63,-0.06,9.77
1447550809722740000.00,0.02,0.05,-0.29,0.96,0.01,0.02,0.17,-0.63,-0.07,9.77
1447550809742830000.00,0.02,0.05,-0.29,0.96,-0.02,0.01,0.18,-0.63,-0.07,9.76
1447550809762760000.00,0.02,0.05,-0.29,0.96,-0.03,0.01,0.20,-0.66,-0.10,9.76
1447550809782760000.00,0.02,0.05,-0.29,0.96,-0.03,0.00,0.22,-0.66,-0.12,9.76
1447550809802700000.00,0.02,0.05,-0.28,0.96,-0.05,-0.01,0.25,-0.67,-0.13,9.75
1447550809822780000.00,0.02,0.05,-0.28,0.96,-0.07,-0.01,0.28,-0.64,-0.13,9.76
1447550809842800000.00,0.02,0.04,-0.28,0.96,-0.08,-0.02,0.29,-0.62,-0.13,9.76
1447550809862810000.00,0.02,0.04,-0.28,0.96,-0.10,-0.02,0.32,-0.62,-0.14,9.77
1447550809882820000.00,0.02,0.04,-0.28,0.96,-0.12,-0.02,0.33,-0.64,-0.16,9.76
1447550809902820000.00,0.02,0.04,-0.27,0.96,-0.13,-0.04,0.35,-0.67,-0.20,9.78
1447550809922700000.00,0.01,0.04,-0.27,0.96,-0.14,-0.03,0.38,-0.69,-0.21,9.77
1447550809942690000.00,0.01,0.04,-0.27,0.96,-0.14,-0.03,0.39,-0.71,-0.23,9.78
1447550809962720000.00,0.01,0.04,-0.26,0.96,-0.15,-0.03,0.41,-0.73,-0.26,9.78
1447550809982720000.00,0.01,0.04,-0.26,0.96,-0.15,-0.03,0.43,-0.75,-0.27,9.79
1447550810002690000.00,0.01,0.04,-0.25,0.97,-0.16,-0.03,0.45,-0.77,-0.30,9.79
1447550810022700000.00,0.01,0.04,-0.25,0.97,-0.17,-0.02,0.46,-0.78,-0.32,9.78
1447550810042720000.00,0.01,0.05,-0.25,0.97,-0.16,-0.02,0.47,-0.80,-0.30,9.79
1447550810062740000.00,0.00,0.05,-0.24,0.97,-0.17,-0.02,0.49,-0.80,-0.32,9.78
1447550810082740000.00,0.00,0.05,-0.24,0.97,-0.17,-0.02,0.49,-0.82,-0.33,9.79
1447550810102690000.00,0.00,0.05,-0.23,0.97,-0.17,-0.01,0.50,-0.80,-0.35,9.78
1447550810122740000.00,0.00,0.05,-0.23,0.97,-0.16,0.00,0.51,-0.77,-0.38,9.78
1447550810142740000.00,0.00,0.05,-0.22,0.97,-0.16,-0.01,0.52,-0.76,-0.38,9.79
1447550810162730000.00,0.00,0.05,-0.22,0.97,-0.15,0.00,0.53,-0.74,-0.38,9.79
1447550810182740000.00,0.00,0.05,-0.22,0.98,-0.14,0.01,0.54,-0.75,-0.41,9.76
1447550810202720000.00,-0.01,0.05,-0.21,0.98,-0.15,0.00,0.55,-0.75,-0.45,9.78
1447550810222730000.00,-0.01,0.05,-0.21,0.98,-0.14,0.01,0.57,-0.77,-0.48,9.75
1447550810242730000.00,-0.01,0.05,-0.20,0.98,-0.13,0.01,0.58,-0.81,-0.48,9.76
1447550810262740000.00,-0.01,0.05,-0.19,0.98,-0.12,0.00,0.61,-0.82,-0.48,9.76
1447550810282740000.00,-0.01,0.05,-0.19,0.98,-0.11,0.02,0.63,-0.84,-0.49,9.78
1447550810302690000.00,-0.01,0.05,-0.18,0.98,-0.08,0.02,0.64,-0.88,-0.49,9.77
1447550810322740000.00,-0.01,0.05,-0.18,0.98,-0.09,0.02,0.66,-0.90,-0.51,9.73
1447550810342730000.00,-0.01,0.05,-0.17,0.98,-0.08,0.03,0.67,-0.91,-0.49,9.74
1447550810362720000.00,-0.01,0.05,-0.16,0.98,-0.07,0.03,0.68,-0.94,-0.49,9.72
1447550810382730000.00,-0.01,0.05,-0.16,0.99,-0.06,0.03,0.70,-0.93,-0.49,9.72
1447550810402700000.00,-0.01,0.05,-0.15,0.99,-0.06,0.02,0.71,-0.93,-0.49,9.72
1447550810422880000.00,-0.01,0.05,-0.15,0.99,-0.05,0.03,0.72,-0.92,-0.49,9.70
1447550810442690000.00,-0.01,0.05,-0.14,0.99,-0.04,0.04,0.74,-0.89,-0.49,9.72
1447550810462700000.00,-0.01,0.05,-0.13,0.99,-0.05,0.03,0.75,-0.84,-0.50,9.72
1447550810482900000.00,-0.01,0.05,-0.12,0.99,-0.05,0.02,0.74,-0.76,-0.50,9.72
1447550810502760000.00,-0.01,0.05,-0.12,0.99,-0.06,0.01,0.75,-0.74,-0.48,9.73
1447550810522800000.00,-0.01,0.05,-0.11,0.99,-0.06,0.01,0.76,-0.72,-0.49,9.73
1447550810542900000.00,-0.01,0.05,-0.10,0.99,-0.07,0.01,0.76,-0.72,-0.51,9.71
1447550810562900000.00,-0.01,0.05,-0.10,0.99,-0.09,-0.01,0.76,-0.72,-0.53,9.70
1447550810582860000.00,-0.01,0.05,-0.09,0.99,-0.08,-0.01,0.76,-0.74,-0.57,9.67
1447550810602860000.00,-0.01,0.05,-0.08,0.99,-0.10,-0.02,0.76,-0.76,-0.59,9.71
1447550810622880000.00,-0.02,0.05,-0.08,1.00,-0.12,-0.04,0.77,-0.79,-0.63,9.68
1447550810642880000.00,-0.02,0.05,-0.07,1.00,-0.12,-0.05,0.78,-0.79,-0.67,9.70
1447550810662900000.00,-0.02,0.05,-0.06,1.00,-0.13,-0.06,0.78,-0.85,-0.67,9.71
1447550810682930000.00,-0.02,0.05,-0.05,1.00,-0.14,-0.06,0.77,-0.87,-0.70,9.68
1447550810702880000.00,-0.02,0.05,-0.05,1.00,-0.14,-0.07,0.76,-0.90,-0.70,9.67
1447550810722860000.00,-0.02,0.05,-0.04,1.00,-0.16,-0.08,0.76,-0.89,-0.72,9.70
1447550810742880000.00,-0.02,0.05,-0.03,1.00,-0.16,-0.09,0.74,-0.92,-0.75,9.69
1447550810762890000.00,-0.02,0.05,-0.03,1.00,-0.17,-0.09,0.74,-0.91,-0.78,9.69
1447550810782940000.00,-0.02,0.05,-0.02,1.00,-0.16,-0.09,0.73,-0.94,-0.82,9.67
1447550810802880000.00,-0.03,0.05,-0.01,1.00,-0.17,-0.10,0.71,-0.97,-0.85,9.67
1447550810822880000.00,-0.03,0.05,-0.01,1.00,-0.18,-0.12,0.71,-0.98,-0.91,9.66
1447550810842940000.00,-0.03,0.05,0.00,1.00,-0.18,-0.12,0.69,-0.99,-0.94,9.65
1447550810862940000.00,-0.03,0.05,0.00,1.00,-0.18,-0.12,0.69,-1.00,-0.97,9.64
1447550810882900000.00,-0.03,0.04,0.01,1.00,-0.19,-0.12,0.68,-0.96,-1.02,9.66
1447550810902860000.00,-0.03,0.04,0.02,1.00,-0.19,-0.13,0.68,-0.94,-1.06,9.67
1447550810922880000.00,-0.04,0.04,0.02,1.00,-0.20,-0.14,0.68,-0.91,-1.11,9.69
1447550810942930000.00,-0.04,0.04,0.03,1.00,-0.22,-0.13,0.67,-0.88,-1.14,9.69
1447550810962940000.00,-0.04,0.04,0.03,1.00,-0.21,-0.13,0.67,-0.86,-1.17,9.69
1447550810982910000.00,-0.04,0.04,0.04,1.00,-0.22,-0.14,0.68,-0.85,-1.19,9.70
1447550811002870000.00,-0.04,0.04,0.05,1.00,-0.20,-0.13,0.67,-0.85,-1.21,9.71
1447550811022880000.00,-0.05,0.04,0.05,1.00,-0.20,-0.12,0.69,-0.84,-1.27,9.72
1447550811042930000.00,-0.05,0.04,0.06,1.00,-0.20,-0.12,0.69,-0.84,-1.31,9.71
1447550811062940000.00,-0.05,0.04,0.06,1.00,-0.19,-0.11,0.69,-0.84,-1.35,9.70
1447550811082900000.00,-0.05,0.03,0.07,1.00,-0.18,-0.11,0.70,-0.84,-1.38,9.73
1447550811102870000.00,-0.05,0.03,0.08,1.00,-0.16,-0.10,0.70,-0.83,-1.42,9.75
1447550811122880000.00,-0.05,0.03,0.08,0.99,-0.15,-0.08,0.72,-0.82,-1.43,9.75
1447550811142900000.00,-0.05,0.03,0.09,0.99,-0.14,-0.07,0.72,-0.79,-1.44,9.76
1447550811162910000.00,-0.06,0.03,0.10,0.99,-0.12,-0.07,0.72,-0.77,-1.45,9.75
1447550811182940000.00,-0.06,0.03,0.10,0.99,-0.12,-0.06,0.72,-0.76,-1.46,9.73
1447550811202880000.00,-0.06,0.03,0.11,0.99,-0.10,-0.06,0.73,-0.76,-1.48,9.74
1447550811222880000.00,-0.06,0.03,0.11,0.99,-0.09,-0.05,0.75,-0.77,-1.49,9.73
1447550811242930000.00,-0.06,0.03,0.12,0.99,-0.08,-0.04,0.73,-0.77,-1.51,9.73
1447550811262940000.00,-0.06,0.03,0.13,0.99,-0.07,-0.04,0.74,-0.77,-1.49,9.73
1447550811282850000.00,-0.06,0.03,0.13,0.99,-0.05,-0.04,0.74,-0.78,-1.48,9.72
1447550811302870000.00,-0.06,0.03,0.14,0.99,-0.04,-0.03,0.74,-0.81,-1.48,9.72
1447550811322870000.00,-0.06,0.03,0.15,0.99,-0.03,-0.02,0.74,-0.81,-1.48,9.71
1447550811342920000.00,-0.06,0.03,0.15,0.99,-0.01,-0.02,0.74,-0.82,-1.48,9.70
1447550811362930000.00,-0.06,0.03,0.16,0.98,0.00,-0.02,0.74,-0.86,-1.48,9.69
1447550811382850000.00,-0.06,0.03,0.17,0.98,-0.01,-0.02,0.73,-0.89,-1.47,9.70
1447550811402870000.00,-0.06,0.03,0.17,0.98,0.00,-0.03,0.74,-0.89,-1.49,9.68
1447550811422870000.00,-0.06,0.03,0.18,0.98,0.00,-0.01,0.74,-0.90,-1.48,9.68
1447550811442930000.00,-0.06,0.03,0.19,0.98,0.00,-0.01,0.74,-0.92,-1.45,9.68
1447550811462930000.00,-0.06,0.03,0.19,0.98,0.00,-0.02,0.73,-0.93,-1.44,9.68
1447550811482840000.00,-0.06,0.03,0.20,0.98,0.00,-0.01,0.75,-0.95,-1.43,9.69
1447550811502870000.00,-0.06,0.03,0.20,0.98,-0.01,-0.01,0.73,-0.94,-1.41,9.68
1447550811522870000.00,-0.06,0.04,0.21,0.98,0.01,-0.01,0.72,-0.97,-1.40,9.68
1447550811542930000.00,-0.06,0.04,0.22,0.97,0.01,-0.01,0.72,-1.00,-1.38,9.66
1447550811562930000.00,-0.06,0.04,0.22,0.97,0.01,-0.01,0.72,-1.00,-1.37,9.66
1447550811582830000.00,-0.06,0.04,0.23,0.97,0.02,-0.01,0.71,-1.04,-1.33,9.65
1447550811602870000.00,-0.06,0.04,0.23,0.97,0.03,-0.02,0.70,-1.03,-1.33,9.65
1447550811622870000.00,-0.06,0.04,0.24,0.97,0.04,-0.02,0.69,-1.02,-1.31,9.63
1447550811642930000.00,-0.06,0.04,0.25,0.97,0.06,-0.04,0.68,-1.04,-1.30,9.64
1447550811662930000.00,-0.06,0.04,0.25,0.97,0.06,-0.04,0.66,-1.06,-1.30,9.65
1447550811682850000.00,-0.05,0.04,0.26,0.96,0.06,-0.05,0.65,-1.09,-1.27,9.66
1447550811702850000.00,-0.05,0.04,0.26,0.96,0.06,-0.04,0.64,-1.08,-1.24,9.68
1447550811722870000.00,-0.05,0.04,0.27,0.96,0.07,-0.03,0.63,-1.10,-1.24,9.65
1447550811742850000.00,-0.05,0.04,0.27,0.96,0.06,-0.04,0.62,-1.10,-1.20,9.65
1447550811762900000.00,-0.05,0.04,0.28,0.96,0.07,-0.04,0.60,-1.14,-1.18,9.64
1447550811782830000.00,-0.05,0.04,0.28,0.96,0.07,-0.05,0.60,-1.15,-1.16,9.67
1447550811802870000.00,-0.05,0.04,0.29,0.96,0.07,-0.05,0.57,-1.19,-1.13,9.65
1447550811822870000.00,-0.05,0.04,0.29,0.95,0.06,-0.05,0.57,-1.19,-1.11,9.66
1447550811842880000.00,-0.05,0.04,0.30,0.95,0.05,-0.06,0.55,-1.18,-1.10,9.63
1447550811862930000.00,-0.05,0.04,0.30,0.95,0.05,-0.06,0.55,-1.19,-1.09,9.64
1447550811882850000.00,-0.05,0.04,0.30,0.95,0.04,-0.07,0.54,-1.20,-1.07,9.63
1447550811902870000.00,-0.05,0.04,0.31,0.95,0.04,-0.07,0.53,-1.18,-1.06,9.66
1447550811922850000.00,-0.04,0.04,0.31,0.95,0.04,-0.06,0.52,-1.15,-1.05,9.67
1447550811942830000.00,-0.04,0.04,0.32,0.95,0.03,-0.07,0.51,-1.13,-1.04,9.66
1447550811962930000.00,-0.04,0.04,0.32,0.95,0.03,-0.08,0.50,-1.11,-0.99,9.66
1447550811982830000.00,-0.04,0.04,0.32,0.94,0.03,-0.09,0.49,-1.11,-0.98,9.70
1447550812002870000.00,-0.04,0.04,0.33,0.94,0.02,-0.08,0.48,-1.12,-0.97,9.71
1447550812022870000.00,-0.04,0.04,0.33,0.94,0.04,-0.09,0.46,-1.10,-0.94,9.72
1447550812042790000.00,-0.04,0.04,0.33,0.94,0.04,-0.09,0.45,-1.07,-0.93,9.71
1447550812062930000.00,-0.04,0.03,0.34,0.94,0.04,-0.09,0.44,-1.04,-0.93,9.70
1447550812082840000.00,-0.04,0.03,0.34,0.94,0.04,-0.09,0.43,-1.02,-0.93,9.72
1447550812102850000.00,-0.04,0.03,0.34,0.94,0.06,-0.09,0.42,-1.01,-0.91,9.73
1447550812122870000.00,-0.04,0.03,0.35,0.94,0.06,-0.09,0.41,-0.97,-0.88,9.75
1447550812142830000.00,-0.04,0.03,0.35,0.94,0.06,-0.09,0.39,-0.93,-0.89,9.75
1447550812162930000.00,-0.04,0.03,0.35,0.93,0.06,-0.09,0.38,-0.88,-0.87,9.76
1447550812182840000.00,-0.04,0.03,0.35,0.93,0.06,-0.10,0.37,-0.84,-0.89,9.75
1447550812202870000.00,-0.03,0.03,0.36,0.93,0.06,-0.09,0.36,-0.80,-0.86,9.77
1447550812222850000.00,-0.03,0.03,0.36,0.93,0.08,-0.10,0.34,-0.77,-0.85,9.76
1447550812242820000.00,-0.03,0.03,0.36,0.93,0.09,-0.10,0.33,-0.72,-0.83,9.78
1447550812262930000.00,-0.03,0.03,0.36,0.93,0.10,-0.12,0.32,-0.67,-0.81,9.77
1447550812282830000.00,-0.03,0.03,0.37,0.93,0.11,-0.12,0.30,-0.64,-0.81,9.78
1447550812302850000.00,-0.03,0.03,0.37,0.93,0.11,-0.12,0.30,-0.60,-0.79,9.80
1447550812322870000.00,-0.03,0.03,0.37,0.93,0.11,-0.13,0.28,-0.54,-0.77,9.80
1447550812342840000.00,-0.03,0.03,0.37,0.93,0.10,-0.13,0.27,-0.52,-0.72,9.83
1447550812362890000.00,-0.02,0.03,0.37,0.93,0.09,-0.13,0.28,-0.50,-0.70,9.81
1447550812382830000.00,-0.02,0.02,0.38,0.93,0.09,-0.14,0.26,-0.48,-0.66,9.80
1447550812402850000.00,-0.02,0.02,0.38,0.93,0.09,-0.14,0.25,-0.45,-0.63,9.81
1447550812422850000.00,-0.02,0.02,0.38,0.93,0.09,-0.14,0.24,-0.44,-0.60,9.81
1447550812442860000.00,-0.02,0.02,0.38,0.92,0.08,-0.14,0.23,-0.42,-0.56,9.79
1447550812462890000.00,-0.02,0.02,0.38,0.92,0.09,-0.13,0.22,-0.39,-0.54,9.78
1447550812483010000.00,-0.02,0.02,0.38,0.92,0.08,-0.14,0.20,-0.38,-0.53,9.78
1447550812502870000.00,-0.01,0.02,0.38,0.92,0.09,-0.13,0.21,-0.36,-0.53,9.77
1447550812522920000.00,-0.01,0.02,0.38,0.92,0.07,-0.13,0.20,-0.34,-0.51,9.78
1447550812542840000.00,-0.01,0.02,0.39,0.92,0.07,-0.13,0.19,-0.34,-0.48,9.78
1447550812562890000.00,-0.01,0.02,0.39,0.92,0.07,-0.13,0.19,-0.33,-0.46,9.77
1447550812582860000.00,-0.01,0.01,0.39,0.92,0.06,-0.12,0.17,-0.32,-0.42,9.76
1447550812602860000.00,-0.01,0.01,0.39,0.92,0.05,-0.12,0.17,-0.31,-0.41,9.73
1447550812622850000.00,-0.01,0.01,0.39,0.92,0.05,-0.11,0.16,-0.34,-0.39,9.69
1447550812642860000.00,-0.01,0.01,0.39,0.92,0.06,-0.11,0.15,-0.34,-0.36,9.67
1447550812662890000.00,-0.01,0.01,0.39,0.92,0.06,-0.12,0.13,-0.35,-0.36,9.65
1447550812682860000.00,-0.01,0.01,0.39,0.92,0.07,-0.12,0.12,-0.34,-0.33,9.66
1447550812702870000.00,0.00,0.01,0.39,0.92,0.09,-0.13,0.11,-0.34,-0.33,9.64
1447550812722920000.00,0.00,0.01,0.39,0.92,0.11,-0.13,0.10,-0.29,-0.30,9.69
1447550812742830000.00,0.00,0.01,0.39,0.92,0.14,-0.12,0.08,-0.27,-0.29,9.71
1447550812762920000.00,0.00,0.01,0.39,0.92,0.15,-0.11,0.07,-0.22,-0.26,9.73
1447550812782850000.00,0.00,0.01,0.39,0.92,0.18,-0.11,0.06,-0.16,-0.24,9.74
1447550812802860000.00,0.00,0.01,0.39,0.92,0.20,-0.10,0.06,-0.12,-0.22,9.73
1447550812822920000.00,0.01,0.01,0.39,0.92,0.20,-0.10,0.05,-0.09,-0.19,9.76
1447550812842840000.00,0.01,0.01,0.39,0.92,0.21,-0.09,0.05,-0.06,-0.16,9.77
1447550812862890000.00,0.01,0.01,0.39,0.92,0.19,-0.10,0.05,-0.02,-0.14,9.78
1447550812882990000.00,0.01,0.01,0.39,0.92,0.18,-0.08,0.06,0.00,-0.11,9.80
1447550812903000000.00,0.01,0.01,0.39,0.92,0.17,-0.08,0.07,0.02,-0.06,9.83
1447550812923020000.00,0.02,0.01,0.39,0.92,0.16,-0.07,0.07,0.04,-0.01,9.84
1447550812943010000.00,0.02,0.01,0.39,0.92,0.14,-0.07,0.08,0.06,0.02,9.83
1447550812962990000.00,0.02,0.01,0.39,0.92,0.13,-0.05,0.08,0.09,0.07,9.81
1447550812982970000.00,0.02,0.01,0.39,0.92,0.12,-0.06,0.07,0.10,0.09,9.81
1447550813002970000.00,0.02,0.01,0.39,0.92,0.12,-0.06,0.08,0.13,0.07,9.80
1447550813022950000.00,0.02,0.01,0.39,0.92,0.11,-0.06,0.08,0.18,0.06,9.71
1447550813042970000.00,0.02,0.01,0.39,0.92,0.12,-0.08,0.08,0.22,0.08,9.67
1447550813062970000.00,0.03,0.00,0.39,0.92,0.14,-0.10,0.09,0.27,0.11,9.69
1447550813082950000.00,0.03,0.00,0.39,0.92,0.16,-0.14,0.10,0.31,0.12,9.70
1447550813102970000.00,0.03,0.00,0.39,0.92,0.17,-0.16,0.10,0.35,0.16,9.72
1447550813122950000.00,0.03,0.00,0.39,0.92,0.19,-0.18,0.10,0.41,0.19,9.75
1447550813142940000.00,0.03,0.00,0.39,0.92,0.18,-0.21,0.12,0.46,0.22,9.74
1447550813162970000.00,0.04,0.00,0.39,0.92,0.18,-0.22,0.11,0.52,0.24,9.78
1447550813182970000.00,0.04,0.00,0.39,0.92,0.17,-0.24,0.13,0.51,0.24,9.80
1447550813202970000.00,0.04,0.00,0.39,0.92,0.16,-0.25,0.14,0.55,0.25,9.82
1447550813222970000.00,0.04,-0.01,0.39,0.92,0.16,-0.25,0.15,0.61,0.28,9.82
1447550813242970000.00,0.05,-0.01,0.39,0.92,0.13,-0.26,0.15,0.64,0.33,9.83
1447550813262950000.00,0.05,-0.01,0.39,0.92,0.14,-0.27,0.16,0.68,0.37,9.84
1447550813282950000.00,0.05,-0.01,0.39,0.92,0.11,-0.26,0.15,0.73,0.39,9.87
1447550813302970000.00,0.05,-0.01,0.39,0.92,0.10,-0.27,0.15,0.77,0.41,9.88
1447550813322970000.00,0.05,-0.02,0.39,0.92,0.09,-0.25,0.16,0.83,0.41,9.88
1447550813342960000.00,0.05,-0.02,0.40,0.92,0.08,-0.24,0.16,0.85,0.44,9.84
1447550813362970000.00,0.06,-0.02,0.40,0.92,0.08,-0.24,0.16,0.92,0.47,9.83
1447550813382970000.00,0.06,-0.02,0.40,0.92,0.08,-0.24,0.16,0.97,0.48,9.81
1447550813402970000.00,0.06,-0.03,0.40,0.92,0.07,-0.22,0.16,1.01,0.49,9.83
1447550813422970000.00,0.06,-0.03,0.40,0.91,0.07,-0.22,0.16,1.05,0.49,9.79
1447550813442960000.00,0.06,-0.03,0.40,0.91,0.07,-0.21,0.15,1.09,0.50,9.76
1447550813462960000.00,0.06,-0.03,0.40,0.91,0.06,-0.20,0.16,1.15,0.52,9.73
1447550813483000000.00,0.06,-0.03,0.40,0.91,0.07,-0.18,0.15,1.19,0.54,9.72
1447550813502950000.00,0.07,-0.03,0.40,0.91,0.06,-0.17,0.15,1.21,0.58,9.71
1447550813522940000.00,0.07,-0.04,0.40,0.91,0.05,-0.17,0.14,1.26,0.58,9.70
1447550813542950000.00,0.07,-0.04,0.40,0.91,0.05,-0.16,0.15,1.28,0.59,9.68
1447550813562950000.00,0.07,-0.04,0.40,0.91,0.05,-0.15,0.14,1.32,0.60,9.70
1447550813582960000.00,0.07,-0.04,0.40,0.91,0.04,-0.14,0.14,1.37,0.61,9.69
1447550813602960000.00,0.07,-0.04,0.40,0.91,0.05,-0.11,0.13,1.42,0.63,9.71
1447550813622960000.00,0.07,-0.04,0.40,0.91,0.05,-0.11,0.13,1.46,0.63,9.71
1447550813642960000.00,0.07,-0.04,0.40,0.91,0.05,-0.09,0.13,1.50,0.63,9.70
1447550813662960000.00,0.07,-0.04,0.41,0.91,0.04,-0.06,0.13,1.52,0.63,9.71
1447550813682960000.00,0.07,-0.04,0.41,0.91,0.04,-0.05,0.13,1.53,0.63,9.69
1447550813702970000.00,0.07,-0.04,0.41,0.91,0.02,-0.04,0.13,1.53,0.62,9.67
1447550813722960000.00,0.07,-0.04,0.41,0.91,0.01,-0.01,0.14,1.52,0.64,9.67
1447550813742960000.00,0.07,-0.04,0.41,0.91,0.00,0.00,0.14,1.55,0.70,9.69
1447550813762950000.00,0.07,-0.04,0.41,0.91,-0.01,0.02,0.13,1.58,0.72,9.69
1447550813782960000.00,0.07,-0.04,0.41,0.91,0.00,0.03,0.13,1.56,0.73,9.72
1447550813802960000.00,0.07,-0.04,0.41,0.91,-0.01,0.05,0.12,1.56,0.70,9.73
1447550813822950000.00,0.07,-0.04,0.41,0.91,0.00,0.07,0.11,1.56,0.68,9.73
1447550813842960000.00,0.07,-0.04,0.41,0.91,-0.01,0.08,0.12,1.61,0.66,9.73
1447550813862940000.00,0.07,-0.04,0.41,0.91,-0.02,0.09,0.11,1.64,0.67,9.72
1447550813882940000.00,0.07,-0.04,0.41,0.91,-0.03,0.11,0.12,1.64,0.66,9.75
1447550813902960000.00,0.07,-0.04,0.41,0.91,-0.02,0.11,0.12,1.62,0.68,9.76
1447550813922960000.00,0.07,-0.04,0.41,0.91,-0.03,0.12,0.12,1.60,0.69,9.76
1447550813942940000.00,0.07,-0.04,0.41,0.91,-0.02,0.13,0.12,1.55,0.69,9.77
1447550813962940000.00,0.07,-0.04,0.41,0.91,-0.02,0.13,0.12,1.50,0.68,9.77
1447550813982940000.00,0.06,-0.04,0.41,0.91,-0.03,0.14,0.12,1.48,0.65,9.77
1447550814002960000.00,0.06,-0.04,0.42,0.91,-0.03,0.15,0.12,1.43,0.63,9.74
1447550814022940000.00,0.06,-0.04,0.42,0.91,-0.03,0.14,0.12,1.41,0.60,9.74
1447550814042940000.00,0.06,-0.04,0.42,0.91,-0.04,0.13,0.13,1.42,0.59,9.77
1447550814062940000.00,0.06,-0.04,0.42,0.91,-0.06,0.13,0.13,1.41,0.55,9.75
1447550814082970000.00,0.06,-0.03,0.42,0.91,-0.07,0.11,0.14,1.40,0.56,9.77
1447550814102970000.00,0.06,-0.03,0.42,0.91,-0.08,0.11,0.15,1.35,0.55,9.76
1447550814122970000.00,0.06,-0.03,0.42,0.91,-0.09,0.10,0.14,1.31,0.55,9.75
1447550814142970000.00,0.06,-0.03,0.42,0.90,-0.11,0.09,0.15,1.25,0.51,9.79
1447550814162970000.00,0.05,-0.03,0.42,0.90,-0.11,0.07,0.14,1.21,0.45,9.75
1447550814183010000.00,0.05,-0.03,0.42,0.90,-0.12,0.05,0.13,1.14,0.41,9.76
1447550814203010000.00,0.05,-0.03,0.42,0.90,-0.12,0.05,0.13,1.11,0.40,9.74
1447550814223040000.00,0.05,-0.03,0.42,0.90,-0.13,0.04,0.12,1.07,0.36,9.72
1447550814243030000.00,0.05,-0.03,0.42,0.90,-0.14,0.03,0.11,1.04,0.33,9.74
1447550814263040000.00,0.05,-0.04,0.42,0.90,-0.14,0.02,0.11,1.02,0.27,9.74
1447550814283000000.00,0.04,-0.04,0.42,0.90,-0.14,0.01,0.09,1.02,0.24,9.76
1447550814303040000.00,0.04,-0.04,0.42,0.90,-0.14,0.01,0.09,1.03,0.20,9.75
1447550814323040000.00,0.04,-0.04,0.42,0.90,-0.14,0.01,0.07,1.00,0.20,9.75
1447550814343000000.00,0.04,-0.04,0.42,0.90,-0.15,0.01,0.07,1.00,0.13,9.76
1447550814363040000.00,0.04,-0.04,0.42,0.90,-0.14,0.02,0.05,0.98,0.11,9.78
1447550814382970000.00,0.04,-0.04,0.42,0.90,-0.14,0.03,0.05,1.00,0.08,9.79
1447550814403000000.00,0.04,-0.04,0.42,0.90,-0.14,0.02,0.04,1.02,0.07,9.78
1447550814423000000.00,0.03,-0.04,0.42,0.91,-0.13,0.02,0.03,1.02,0.04,9.77
1447550814443030000.00,0.03,-0.04,0.42,0.91,-0.11,0.03,0.02,1.04,0.01,9.80
1447550814463040000.00,0.03,-0.04,0.42,0.91,-0.10,0.04,0.01,1.04,-0.03,9.77
1447550814482960000.00,0.03,-0.04,0.42,0.91,-0.08,0.05,0.00,1.07,-0.04,9.80
1447550814503000000.00,0.03,-0.04,0.42,0.91,-0.09,0.06,0.01,1.08,-0.08,9.79
1447550814522970000.00,0.03,-0.04,0.42,0.91,-0.07,0.06,0.01,1.07,-0.06,9.82
1447550814543010000.00,0.03,-0.04,0.42,0.91,-0.06,0.08,0.01,1.07,-0.06,9.82
1447550814563000000.00,0.03,-0.04,0.42,0.91,-0.06,0.09,0.01,1.07,-0.06,9.81
1447550814582960000.00,0.03,-0.04,0.42,0.91,-0.05,0.09,0.02,1.03,-0.05,9.79
1447550814603000000.00,0.03,-0.04,0.42,0.91,-0.05,0.10,0.02,1.00,-0.06,9.78
1447550814623000000.00,0.02,-0.04,0.42,0.91,-0.04,0.10,0.03,0.92,-0.08,9.76
1447550814642970000.00,0.02,-0.04,0.42,0.91,-0.03,0.10,0.02,0.86,-0.07,9.76
1447550814663000000.00,0.02,-0.04,0.42,0.91,-0.01,0.11,0.02,0.83,-0.08,9.75
1447550814683000000.00,0.02,-0.03,0.41,0.91,0.00,0.12,0.02,0.79,-0.09,9.76
