Timestamp,range,velocity,correlation,evaluation,rssi
1.44755E+18,"[3.319999933242798, 3.5, 3.359999895095825, 3.429999828338623]","[-0.19700001180171967, 0.04100000113248825, 0.003000000026077032, 0.0]","[0.8980392813682556, 0.9058824181556702, 0.9490196704864502, 0.9529412388801575]","[0.22352942824363708, 0.2039215862751007, 0.20784315466880798, 0.19215688109397888]","[72.9000015258789, 69.29999542236328, 68.8499984741211, 68.8499984741211]"
1.44755E+18,"[3.309999942779541, 3.509999990463257, 3.379999876022339, 3.4600000381469727]","[-0.164000004529953, 0.039000000804662704, 0.007000000216066837, 0.006000000052154064]","[0.9450981020927429, 0.9490196704864502, 0.9450981020927429, 0.9058824181556702]","[0.22352942824363708, 0.2039215862751007, 0.21176472306251526, 0.18039216101169586]","[72.0, 70.6500015258789, 68.4000015258789, 66.1500015258789]"
1.44755E+18,"[3.2699999809265137, 3.609999895095825, 3.379999876022339, 3.4499998092651367]","[-0.15200001001358032, 0.03700000047683716, 0.0, -0.0020000000949949026]","[0.9568628072738647, 0.9058824181556702, 0.960784375667572, 0.9215686917304993]","[0.2039215862751007, 0.1764705926179886, 0.1882353127002716, 0.11372549831867218]","[70.6500015258789, 67.5, 69.29999542236328, 64.3499984741211]"
1.44755E+18,"[3.18999981880188, 3.6599998474121094, 3.369999885559082, 3.419999837875366]","[-0.164000004529953, 0.05300000309944153, 0.005000000353902578, -0.003000000026077032]","[0.9058824181556702, 0.9254902601242065, 0.9529412388801575, 0.9647059440612793]","[0.2392157018184662, 0.16862745583057404, 0.16862745583057404, 0.19607844948768616]","[73.79999542236328, 68.4000015258789, 64.3499984741211, 68.8499984741211]"
1.44755E+18,"[3.259999990463257, 3.5799999237060547, 3.3299999237060547, 3.5]","[-0.15700000524520874, 0.06000000238418579, 0.021000001579523087, 0.0]","[0.9764706492424011, 0.9411765336990356, 0.9490196704864502, 0.9725490808486938]","[0.2352941334247589, 0.15294118225574493, 0.21176472306251526, 0.1568627506494522]","[74.69999694824219, 66.5999984741211, 69.29999542236328, 65.25]"
1.44755E+18,"[3.259999990463257, 3.509999990463257, 3.309999942779541, nan]","[-0.16300000250339508, 0.052000001072883606, 0.02500000037252903, nan]","[0.960784375667572, 0.9372549653053284, 0.9450981020927429, 0.0]","[0.21176472306251526, 0.20000001788139343, 0.1725490242242813, 0.0]","[73.3499984741211, 72.44999694824219, 64.79999542236328, 0.0]"
1.44755E+18,"[3.2899999618530273, 3.509999990463257, 3.2799999713897705, 3.549999952316284]","[-0.17900000512599945, 0.030000001192092896, 0.020000001415610313, -0.003000000026077032]","[0.9411765336990356, 0.9490196704864502, 0.9098039865493774, 0.9843137860298157]","[0.19215688109397888, 0.1764705926179886, 0.2352941334247589, 0.18431372940540314]","[70.19999694824219, 68.8499984741211, 70.6500015258789, 69.29999542236328]"
1.44755E+18,"[3.2699999809265137, 3.5299999713897705, 3.2799999713897705, 3.549999952316284]","[-0.1980000138282776, 0.0020000000949949026, 0.024000000208616257, 0.004000000189989805]","[0.9411765336990356, 0.9568628072738647, 0.9294118285179138, 0.9019608497619629]","[0.2392157018184662, 0.18039216101169586, 0.21568629145622253, 0.1568627506494522]","[73.79999542236328, 66.5999984741211, 68.4000015258789, 64.79999542236328]"
1.44755E+18,"[3.2699999809265137, 3.549999952316284, 3.2899999618530273, 3.4600000381469727]","[-0.16900001466274261, -0.00800000037997961, 0.013000000268220901, 0.005000000353902578]","[0.9411765336990356, 0.9725490808486938, 0.9686275124549866, 0.9529412388801575]","[0.21568629145622253, 0.19215688109397888, 0.2196078598499298, 0.1568627506494522]","[71.54999542236328, 69.75, 68.4000015258789, 66.1500015258789]"
1.44755E+18,"[3.18999981880188, 3.629999876022339, 3.3299999237060547, 3.5]","[-0.16700001060962677, -0.021000001579523087, 0.006000000052154064, -0.003000000026077032]","[0.9490196704864502, 0.9764706492424011, 0.9647059440612793, 0.9568628072738647]","[0.250980406999588, 0.16470588743686676, 0.2039215862751007, 0.19215688109397888]","[74.25, 68.4000015258789, 67.5, 69.75]"
1.44755E+18,"[3.18999981880188, 3.7099997997283936, 3.3399999141693115, 3.5]","[-0.1730000078678131, -0.01600000075995922, 0.014000000432133675, 0.0020000000949949026]","[0.9333333969116211, 0.9529412388801575, 0.9568628072738647, 0.9333333969116211]","[0.2549019753932953, 0.18431372940540314, 0.2039215862751007, 0.18039216101169586]","[75.5999984741211, 71.54999542236328, 67.5, 66.5999984741211]"
1.44755E+18,"[3.179999828338623, 3.609999895095825, 3.319999933242798, 3.4800000190734863]","[-0.15800000727176666, -0.017000000923871994, 0.004000000189989805, 0.004000000189989805]","[0.8705883026123047, 0.9137255549430847, 0.9764706492424011, 0.9058824181556702]","[0.24313727021217346, 0.19215688109397888, 0.19215688109397888, 0.18431372940540314]","[73.79999542236328, 71.0999984741211, 66.1500015258789, 68.4000015258789]"
1.44755E+18,"[3.240000009536743, 3.619999885559082, 3.2799999713897705, 3.549999952316284]","[-0.16300000250339508, -0.009000000543892384, 0.0020000000949949026, 0.0]","[0.9254902601242065, 0.9411765336990356, 0.9568628072738647, 0.9450981020927429]","[0.21176472306251526, 0.16078431904315948, 0.2039215862751007, 0.19215688109397888]","[71.54999542236328, 69.29999542236328, 67.5, 69.29999542236328]"
1.44755E+18,"[3.259999990463257, 3.559999942779541, 3.2699999809265137, 3.569999933242798]","[-0.18000000715255737, -0.03200000151991844, 0.013000000268220901, 0.0020000000949949026]","[0.9647059440612793, 0.9529412388801575, 0.8980392813682556, 0.9764706492424011]","[0.21568629145622253, 0.16470588743686676, 0.21176472306251526, 0.1764705926179886]","[70.6500015258789, 68.8499984741211, 67.94999694824219, 67.5]"
1.44755E+18,"[3.2699999809265137, 3.559999942779541, 3.2699999809265137, 3.549999952316284]","[-0.17800000309944153, -0.03400000184774399, 0.012000000104308128, 0.0020000000949949026]","[0.9450981020927429, 0.9137255549430847, 0.9843137860298157, 0.9568628072738647]","[0.22352942824363708, 0.14901961386203766, 0.20000001788139343, 0.1568627506494522]","[72.44999694824219, 66.5999984741211, 67.94999694824219, 64.3499984741211]"
1.44755E+18,"[3.2699999809265137, 3.559999942779541, 3.2799999713897705, 3.509999990463257]","[-0.19200000166893005, -0.07000000029802322, 0.015000000596046448, 0.0]","[0.960784375667572, 0.9098039865493774, 0.9411765336990356, 0.9725490808486938]","[0.26274511218070984, 0.16078431904315948, 0.19607844948768616, 0.1725490242242813]","[75.5999984741211, 69.29999542236328, 66.1500015258789, 66.5999984741211]"
1.44755E+18,"[3.240000009536743, 3.559999942779541, 3.309999942779541, 3.4700000286102295]","[-0.1980000138282776, -0.0650000050663948, 0.010000000707805157, 0.0010000000474974513]","[0.9647059440612793, 0.9647059440612793, 0.9490196704864502, 0.9568628072738647]","[0.22745099663734436, 0.16862745583057404, 0.2039215862751007, 0.1725490242242813]","[72.0, 70.19999694824219, 68.4000015258789, 66.5999984741211]"
1.44755E+18,"[3.240000009536743, 3.5799999237060547, 3.319999933242798, 3.4499998092651367]","[-0.16900001466274261, -0.02800000086426735, 0.00800000037997961, 0.005000000353902578]","[0.9725490808486938, 0.9372549653053284, 0.9529412388801575, 0.9843137860298157]","[0.22745099663734436, 0.16862745583057404, 0.20784315466880798, 0.1882353127002716]","[71.54999542236328, 69.29999542236328, 68.4000015258789, 65.69999694824219]"
1.44755E+18,"[3.2300000190734863, 3.609999895095825, 3.379999876022339, 3.4099998474121094]","[-0.1770000010728836, -0.009000000543892384, 0.005000000353902578, -0.0020000000949949026]","[0.9647059440612793, 0.9411765336990356, 0.9764706492424011, 0.9568628072738647]","[0.2196078598499298, 0.16078431904315948, 0.21176472306251526, 0.1882353127002716]","[71.54999542236328, 68.8499984741211, 67.94999694824219, 66.5999984741211]"
1.44755E+18,"[3.259999990463257, 3.569999933242798, 3.3399999141693115, 3.429999828338623]","[-0.1550000011920929, -0.021000001579523087, 0.014000000432133675, 0.003000000026077032]","[0.9294118285179138, 0.8823530077934265, 0.9333333969116211, 0.9764706492424011]","[0.24705883860588074, 0.16862745583057404, 0.20784315466880798, 0.16078431904315948]","[72.9000015258789, 69.75, 67.94999694824219, 62.54999923706055]"
1.44755E+18,"[3.259999990463257, 3.5299999713897705, 3.3399999141693115, 3.4099998474121094]","[-0.15800000727176666, -0.03800000250339508, 0.0010000000474974513, 0.0020000000949949026]","[0.9803922176361084, 0.960784375667572, 0.960784375667572, 0.9215686917304993]","[0.24313727021217346, 0.1725490242242813, 0.20000001788139343, 0.16470588743686676]","[73.3499984741211, 68.8499984741211, 67.5, 63.44999694824219]"
1.44755E+18,"[3.259999990463257, 3.5199999809265137, 3.3299999237060547, 3.419999837875366]","[-0.15800000727176666, -0.05000000074505806, 0.003000000026077032, 0.0010000000474974513]","[0.9843137860298157, 0.9568628072738647, 0.9490196704864502, 0.9568628072738647]","[0.22352942824363708, 0.19215688109397888, 0.21176472306251526, 0.1725490242242813]","[72.0, 72.0, 69.29999542236328, 64.79999542236328]"
1.44755E+18,"[3.2699999809265137, 3.549999952316284, 3.309999942779541, 3.4700000286102295]","[-0.14100000262260437, -0.06700000166893005, 0.006000000052154064, 0.0020000000949949026]","[0.9333333969116211, 0.9803922176361084, 0.9764706492424011, 0.9647059440612793]","[0.20000001788139343, 0.18431372940540314, 0.20784315466880798, 0.18039216101169586]","[69.29999542236328, 72.0, 68.4000015258789, 67.04999542236328]"
1.44755E+18,"[3.2300000190734863, 3.609999895095825, 3.319999933242798, 3.5]","[-0.14400000870227814, -0.08000000566244125, 0.01100000087171793, 0.0]","[0.9764706492424011, 0.9098039865493774, 0.9725490808486938, 0.9764706492424011]","[0.2549019753932953, 0.16470588743686676, 0.21176472306251526, 0.1568627506494522]","[75.1500015258789, 69.29999542236328, 68.4000015258789, 65.25]"
1.44755E+18,"[3.2200000286102295, 3.5999999046325684, 3.3299999237060547, 3.509999990463257]","[-0.1600000113248825, -0.11300000548362732, 0.013000000268220901, 0.0010000000474974513]","[0.9294118285179138, 0.9529412388801575, 0.8666667342185974, 0.9843137860298157]","[0.21176472306251526, 0.16470588743686676, 0.13333334028720856, 0.2039215862751007]","[71.0999984741211, 69.29999542236328, 59.39999771118164, 68.8499984741211]"
1.44755E+18,"[3.2300000190734863, 3.609999895095825, 3.309999942779541, 3.5199999809265137]","[-0.1420000046491623, -0.12000000476837158, 0.013000000268220901, -0.0020000000949949026]","[0.960784375667572, 0.960784375667572, 0.9529412388801575, 0.9647059440612793]","[0.20000001788139343, 0.18431372940540314, 0.16862745583057404, 0.16862745583057404]","[67.04999542236328, 72.0, 64.3499984741211, 68.4000015258789]"
1.44755E+18,"[3.2200000286102295, 3.5999999046325684, 3.369999885559082, 3.4700000286102295]","[-0.16300000250339508, -0.14600001275539398, 0.024000000208616257, -0.003000000026077032]","[0.9254902601242065, 1.0, 0.9137255549430847, 0.9647059440612793]","[0.22745099663734436, 0.15294118225574493, 0.16470588743686676, 0.19215688109397888]","[71.54999542236328, 67.94999694824219, 63.89999771118164, 66.1500015258789]"
1.44755E+18,"[3.18999981880188, 3.569999933242798, 3.369999885559082, 3.429999828338623]","[-0.1469999998807907, -0.14900000393390656, 0.027000000700354576, -0.003000000026077032]","[0.8784314393997192, 0.8901961445808411, 0.917647123336792, 0.9764706492424011]","[0.2392157018184662, 0.18039216101169586, 0.18431372940540314, 0.2039215862751007]","[72.44999694824219, 71.54999542236328, 66.5999984741211, 68.8499984741211]"
1.44755E+18,"[3.179999828338623, 3.5999999046325684, 3.4099998474121094, 3.4099998474121094]","[-0.12000000476837158, -0.13600000739097595, 0.010000000707805157, 0.0020000000949949026]","[0.9333333969116211, 0.8941177129745483, 0.9372549653053284, 0.9921569228172302]","[0.19215688109397888, 0.10588236153125763, 0.19215688109397888, 0.18039216101169586]","[68.8499984741211, 61.19999694824219, 67.04999542236328, 65.25]"
1.44755E+18,"[3.1399998664855957, 3.609999895095825, 3.369999885559082, 3.4099998474121094]","[-0.13600000739097595, -0.15200001001358032, 0.032999999821186066, 0.0010000000474974513]","[0.9019608497619629, 0.9137255549430847, 0.9411765336990356, 0.9529412388801575]","[0.23137256503105164, 0.14901961386203766, 0.1411764770746231, 0.1764705926179886]","[71.54999542236328, 69.29999542236328, 63.89999771118164, 67.94999694824219]"
1.44755E+18,"[3.1599998474121094, 3.629999876022339, 3.3299999237060547, 3.4600000381469727]","[-0.13900001347064972, -0.19500000774860382, 0.02500000037252903, 0.005000000353902578]","[0.9490196704864502, 1.0, 0.9372549653053284, 0.9098039865493774]","[0.22352942824363708, 0.16470588743686676, 0.19607844948768616, 0.19607844948768616]","[69.29999542236328, 69.29999542236328, 67.94999694824219, 67.94999694824219]"
1.44755E+18,"[3.1599998474121094, 3.629999876022339, 3.309999942779541, 3.5]","[-0.14300000667572021, -0.23900000751018524, 0.02200000174343586, 0.0010000000474974513]","[1.0, 0.9098039865493774, 0.9529412388801575, 1.0]","[0.2196078598499298, 0.1411764770746231, 0.1764705926179886, 0.18431372940540314]","[72.44999694824219, 67.94999694824219, 65.69999694824219, 67.5]"
1.44755E+18,"[3.1599998474121094, 3.629999876022339, 3.309999942779541, 3.5299999713897705]","[-0.13300000131130219, -0.2720000147819519, 0.03200000151991844, 0.020000001415610313]","[0.917647123336792, 0.9686275124549866, 0.9568628072738647, 0.9254902601242065]","[0.2196078598499298, 0.1568627506494522, 0.18431372940540314, 0.1882353127002716]","[69.29999542236328, 67.94999694824219, 66.5999984741211, 66.5999984741211]"
1.44755E+18,"[3.2100000381469727, 3.629999876022339, 3.309999942779541, 3.559999942779541]","[-0.12700000405311584, -0.23000000417232513, 0.020000001415610313, 0.004000000189989805]","[0.9490196704864502, 0.9647059440612793, 0.9529412388801575, 0.9215686917304993]","[0.22745099663734436, 0.16862745583057404, 0.21568629145622253, 0.16078431904315948]","[72.9000015258789, 67.94999694824219, 69.75, 65.69999694824219]"
1.44755E+18,"[3.179999828338623, 3.569999933242798, 3.2899999618530273, 3.4600000381469727]","[-0.13700000941753387, -0.24500000476837158, 0.018000001087784767, 0.0]","[1.0, 0.9568628072738647, 0.9372549653053284, 0.988235354423523]","[0.2196078598499298, 0.18039216101169586, 0.21568629145622253, 0.19607844948768616]","[71.0999984741211, 69.29999542236328, 70.6500015258789, 69.29999542236328]"
1.44755E+18,"[3.2300000190734863, 3.5999999046325684, 3.319999933242798, 3.429999828338623]","[-0.1550000011920929, -0.25699999928474426, 0.00800000037997961, 0.0]","[0.9294118285179138, 0.8980392813682556, 0.9098039865493774, 0.9215686917304993]","[0.21568629145622253, 0.11764706671237946, 0.2039215862751007, 0.2039215862751007]","[71.0999984741211, 66.5999984741211, 69.29999542236328, 70.19999694824219]"
1.44755E+18,"[3.2200000286102295, 3.549999952316284, 3.3999998569488525, 3.3999998569488525]","[-0.1469999998807907, -0.25600001215934753, 0.0, 0.0020000000949949026]","[0.9450981020927429, 1.0, 0.9333333969116211, 0.8941177129745483]","[0.2392157018184662, 0.16078431904315948, 0.18039216101169586, 0.16862745583057404]","[72.44999694824219, 66.1500015258789, 65.69999694824219, 64.3499984741211]"
1.44755E+18,"[3.2300000190734863, 3.509999990463257, 3.379999876022339, 3.3399999141693115]","[-0.1510000079870224, -0.23600001633167267, -0.005000000353902578, -0.004000000189989805]","[0.9058824181556702, 0.9450981020927429, 0.9372549653053284, 0.9450981020927429]","[0.24313727021217346, 0.20000001788139343, 0.16470588743686676, 0.21568629145622253]","[74.69999694824219, 71.0999984741211, 63.44999694824219, 72.44999694824219]"
1.44755E+18,"[3.319999933242798, nan, 3.369999885559082, 3.369999885559082]","[-0.14000000059604645, -0.21700000762939453, -0.012000000104308128, nan]","[0.8941177129745483, 0.0, 0.9529412388801575, 0.9372549653053284]","[0.22352942824363708, 0.0, 0.1725490242242813, 0.21568629145622253]","[73.79999542236328, 0.0, 66.1500015258789, 70.19999694824219]"
1.44755E+18,"[3.3299999237060547, 3.359999895095825, 3.3999998569488525, 3.359999895095825]","[-0.12000000476837158, -0.2200000137090683, -0.01600000075995922, 0.0020000000949949026]","[0.9294118285179138, 0.9372549653053284, 0.9529412388801575, 0.9411765336990356]","[0.23137256503105164, 0.13333334028720856, 0.18431372940540314, 0.1764705926179886]","[73.79999542236328, 67.5, 66.1500015258789, 65.69999694824219]"
1.44755E+18,"[3.3399999141693115, 3.429999828338623, 3.4700000286102295, 3.3399999141693115]","[-0.12200000882148743, -0.2150000035762787, -0.013000000268220901, -0.003000000026077032]","[0.9058824181556702, 0.9215686917304993, 0.9490196704864502, 0.9803922176361084]","[0.2549019753932953, 0.19607844948768616, 0.16862745583057404, 0.19215688109397888]","[73.79999542236328, 69.75, 65.69999694824219, 67.04999542236328]"
1.44755E+18,"[3.309999942779541, 3.4099998474121094, 3.4600000381469727, 3.3299999237060547]","[-0.11800000816583633, -0.203000009059906, -0.0020000000949949026, 0.0]","[0.9215686917304993, 0.9764706492424011, 0.9411765336990356, 0.9215686917304993]","[0.2392157018184662, 0.1882353127002716, 0.16862745583057404, 0.20784315466880798]","[74.69999694824219, 69.75, 67.04999542236328, 69.29999542236328]"
